,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
PROPIONATE,-5.444290336046688,0.0,10.265601858590797,0.0,-5.416375246445205,0.0,0.0,0.0,-9.864224332310197,0.6825530153038954,-10.045987654224177,0.0,0.0,0.0,0.0,-5.73157330255751,0.0
PROPANE_1_2_DIOL,0.0,0.0,0.0,0.0,3.0698725124742703,0.1268809332043208,0.0,0.0,-3.0774600050479277,0.0,0.0,0.0,0.0,1.3296302342095228,0.0,0.0,0.0
CPD_10353,0.0,9.114232251294546,-10.230391164687665,-0.540190028649242,0.0,0.0,10.195730095634756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTANEDIOL,0.0,-9.114232251294546,10.230314440054507,0.0,0.0,0.0,-10.195730095634756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTANOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACETONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,5.893468064373231,-3.436875624089729,10.690373621917153,5.222264711002136,0.0,3.238634556863113,9.552377763144104,2.890274166113443,4.618543039627931,-8.114200075831342,-10.727389178381252,1.9077005978655688,8.965113414463387,-1.1341049077036711,2.8192541677898557,3.827317679648595,-4.894079465100629
CARBON_DIOXIDE,-6.143747334524928,-8.512258699064278,-11.332915081236703,-6.635719760492844,-6.491385791166893,-3.465232082492747,-9.731037134102236,-8.658463747779315,-9.387960242830166,-8.415298427898229,-9.756924250287975,-8.22817221572167,-9.267350318497831,-8.77724360580815,-8.47182568085499,-5.934518538384063,-8.779864477996876
ACET,5.1926530776704,-8.813223470324614,10.25458562264123,6.22682067961223,0.0,-2.4118192162280625,-9.64016649520262,-8.959388645843724,2.877533423103574,-8.716285453081861,-9.590385042502227,0.0,-9.659118823648752,-9.07818562055956,-8.714606848399626,-4.649837302515084,-9.131582388691111
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,0.0,2.0499072285868927,0.0,0.0,0.0,0.04653541178644005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.977763758303117
PUTRESCINE,4.842494806451566,-4.631711473131618,9.067413834490655,0.0,0.0,-2.552425227331957,0.0,0.0,0.0,-2.8544704723126877,-8.856777478935332,-4.173507184922254,0.0,4.4578567545666425,-8.17069415450601,4.951514992951712,-8.478311053037569
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
